date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19741126,1974,74053,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,PUDDLE,Underground
19741128,1974,74058,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19741207,1974,74039,Russia,SEMI KAZAKH,UGS,49.908,77.648,4.7,0,0,1.7,1.7,PNE,LAZURIT,Underground
19741216,1974,74040,Russia,SEMI KAZAKH,UGS,49.755,78.064,5,0,0,0.001,20,WR,UNKNOWN,Underground
19741216,1974,74041,Russia,SEMI KAZAKH,UGS,49.824,78.117,4.8,0,0,3.8,3.8,PNE,UNKNOWN,Underground
19741216,1974,74042,United States of America,NTS,ISC,37.11,-116.32,4.3,0,0,0,20,WR,KEEL,Underground
19741227,1974,74043,Russia,SEMI KAZAKH,UGS,49.96,79.046,5.6,4.7,0,20,150,WR,UNKNOWN,Underground
19750206,1975,75036,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,PORTOLA,Underground
19750206,1975,75037,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,TELEME,Underground
19750219,1975,75038,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BILGE,Underground
19750220,1975,75001,Russia,SEMI KAZAKH,ISC,49.76,78.09,5.7,0,0,0.001,20,WE,UNKNOWN,Underground
19750220,1975,75041,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WE,UNKNOWN,Underground
19750228,1975,75002,United States of America,NTS,ISC,37.11,-116.06,5.7,0,0.713,20,200,WR,TOPGALLANT,Underground
19750307,1975,75003,United States of America,NTS,ISC,37.13,-116.08,5.6,0,0.6,20,200,WR,CABRILLO,Underground
19750311,1975,75004,Russia,SEMI KAZAKH,ISC,49.76,78.23,5.4,0,0,0.001,20,WR,UNKNOWN,Underground
19750405,1975,75005,United States of America,NTS,ISC,37.18,-116.21,4.8,0,0.305,0,20,WE,DINING CAR,Underground
19750424,1975,75006,United States of America,NTS,ISC,37.11,-116.08,4.5,0,0.412,20,200,WR,EDAM,Underground
19750425,1975,75007,Russia,AZGIR KAZAKH,ISC,48.1,47.2,4.7,0,0,0.35,0.35,PNE,UNKNOWN,Underground
19750427,1975,75008,Russia,SEMI KAZAKH,ISC,49.94,79.02,5.6,0,0,20,150,WR,UNKNOWN,Underground
19750430,1975,75009,United States of America,NTS,ISC,37.11,-116.03,5,0,0,20,200,WR,OBAR,Underground
19750514,1975,75010,United States of America,NTS,ISC,37.22,-116.47,0,0,0.765,200,1000,WR,TYEO,Underground
19750603,1975,75011,United States of America,NTS,ISC,37.33,-116.52,5.9,0,0.732,20,200,WR,STILTON,Underground
19750603,1975,75012,United States of America,NTS,ISC,37.09,-116.03,5.9,0,0.637,20,200,WR,MIZZEU,Underground
19750605,1975,75013,France,FANGATAUFA,WTN,-15.45,-140.5,4.8,0,0,0,5,WR,ACHILLE,Underground
19750608,1975,75014,Russia,SEMI KAZAKH,ISC,49.75,78.08,5.5,0,0,0.001,20,PNE,UNKNOWN,Underground
19750611,1975,75039,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,ALVISO,Underground
19750618,1975,75040,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,FUTTOCK,Underground
19750619,1975,75015,United States of America,NTS,ISC,37.35,-116.32,5.9,0,0.912,200,1000,WR,MAST,Underground
19750626,1975,75016,United States of America,NTS,ISC,37.27,-116.37,0,0,1.311,200,1000,WR,CAMEMBERT,Underground
19750630,1975,75017,Russia,SEMI KAZAKH,ISC,49.98,78.92,5,0,0,0.001,20,WR,UNKNOWN,Underground
19750715,1975,75042,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19750807,1975,75018,Russia,SEMI KAZAKH,ISC,49.83,78.23,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19750812,1975,75043,Russia,JAKUTS RUSS,MTM,0,0,0,0,0,7.6,7.6,PNE,GORIZONT,Underground
19750823,1975,75019,Russia,NZ RUSS,ISC,73.34,54.5,6.3,0,0,0.001,1500,WE/WR,UNKNOWN,Underground
19750906,1975,75020,United States of America,NTS,ISC,37.02,-116.03,4.6,0,0.417,0,20,WR,MARSH,Underground
19750929,1975,75021,Russia,KRASNO RUSS,ISC,69.6,90.46,4.8,0,0,7.6,7.6,PNE,GORIZONT,Underground
19751005,1975,75022,Russia,SEMI KAZAKH,HFS,55.8,75.1,4.6,0,0,0.001,20,WR,UNKNOWN,Underground
19751018,1975,75023,Russia,NZ RUSS,ISC,70.84,53.53,6.7,5.1,0,150,1500,WR,UNKNOWN,Underground
19751018,1975,75044,Russia,NZ RUSS,MTM,73,55,0,0,0,150,1500,WR,UNKNOWN,Underground
19751021,1975,75024,Russia,NZ RUSS,ISC,73.32,54.93,6.6,0,0,20,1500,WR,UNKNOWN,Underground
19751024,1975,75025,United States of America,NTS,ISC,37.22,-116.18,4.7,0,0.348,0,20,WE,HUSCY PUP,Underground
19751027,1975,75026,China,LOP NOR,ISC,41.43,88.4,5,0,0,0,10,WR,UNKNOWN,Underground
19751028,1975,75027,United States of America,NTS,ISC,37.28,-116.41,6.4,5.4,1.265,200,1000,WR,KASSERI,Underground
19751029,1975,75028,Russia,SEMI KAZAKH,ISC,49.92,78.91,5.8,6,0,20,150,WR,UNKNOWN,Underground
19751118,1975,75029,United States of America,NTS,ISC,36.99,-116.04,4.4,0,0,0,20,WR,DECK,Underground
19751120,1975,75030,United States of America,NTS,ISC,37.22,-116.37,6,0,0.817,200,1000,WR,INLET,Underground
19751126,1975,75031,France,FANGATAUFA,WTN,-22,-139,4.9,0,0,0,20,WR,HECTOR,Underground
19751126,1975,75032,United States of America,NTS,ISC,37.12,-116.02,5,0,0.32,0,20,WR,LEYDEN,Underground
19751213,1975,75033,Russia,SEMI KAZAKH,ISC,49.81,78.24,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19751220,1975,75034,United States of America,NTS,ISC,37.12,-116.06,5.7,4,0.716,20,200,WR,CHIBERTA,Underground
19751225,1975,75035,Russia,SEMI KAZAKH,ISC,50.02,78.86,5.7,5.2,0,20,150,WR,UNKNOWN,Underground
19760103,1976,76001,United States of America,NTS,ISC,37.3,-116.33,6.2,5.5,1.451,200,1000,WR,MUENSTER,Underground
19760115,1976,76002,Russia,SEMI KAZAKH,ISC,49.8,78.25,5.2,0,0,0.001,20,WR,UNKNOWN,Underground
19760123,1976,76003,China,LOP NOR,DOE,41.5,89,0,0,0,0,20,WR,UNKNOWN,Atmospheric
19760204,1976,76004,United States of America,NTS,ISC,37.07,-116.03,5.6,0,0.64,20,200,WR,KEELSON,Underground
19760204,1976,76005,United States of America,NTS,ISC,37.11,-116.04,5.6,0,0.655,20,200,WR,ESROM,Underground
19760212,1976,76006,United States of America,NTS,UGS,37.271,-116.488,6.3,5.5,1.219,200,1000,WR,FONTINA,Underground
19760214,1976,76007,United States of America,NTS,ISC,37.24,-116.42,5.8,0,1.167,200,500,WR,CHESHIRE,Underground
19760226,1976,76042,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SHALLOWS,Underground
19760309,1976,76008,United States of America,NTS,ISC,37.31,-116.36,5.8,0,0.869,200,500,WR,ESTUARY,Underground
19760314,1976,76009,United States of America,NTS,ISC,37.31,-116.47,6.2,5.3,1.237,500,1000,WR,COLBY,Underground
19760317,1976,76010,United States of America,NTS,ISC,37.26,-116.31,6,4.5,0.879,200,500,WR,POOL,Underground
19760317,1976,76011,United States of America,NTS,ISC,37.11,-116.05,5.8,4.2,0.78,200,500,WR,STRAIT,Underground
19760317,1976,76047,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19760329,1976,76049,Russia,AZGIR KAZAKH,MTM,48,47,0,0,0,0,10,PNE,UNKNOWN,Underground
19760403,1976,76012,France,MURUROA,HFS,-22,-139,0,0,0,0,5,WR,PATROCOLE,Underground
19760410,1976,76048,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19760421,1976,76013,Russia,SEMI KAZAKH,ISC,49.84,78.18,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19760421,1976,76014,Russia,SEMI KAZAKH,ISC,49.89,78.83,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19760512,1976,76015,United States of America,NTS,ISC,37.19,-116.25,4.7,0,0,0,20,WE,MIGHTY EPIC,Underground
19760519,1976,76016,Russia,SEMI KAZAKH,ISC,49.84,77.97,5,0,0,0.001,20,WR,UNKNOWN,Underground
19760520,1976,76043,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RIVOLI,Underground
19760609,1976,76017,Russia,SEMI KAZAKH,ISC,49.98,79.07,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19760704,1976,76018,Russia,SEMI KAZAKH,ISC,49.85,78.97,5.8,0,0,20,150,WR,UNKNOWN,Underground
19760711,1976,76019,France,MURUROA,ISC,-22.1,-138.7,5,0,0,0,20,WR,MENELAS,Underground
19760722,1976,76021,France,MURUROA,HFS,-22,-139,0,0,0,0,0,SE,CALYPSO,Underground
19760723,1976,76020,Russia,SEMI KAZAKH,ISC,49.8,78.08,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19760727,1976,76022,United States of America,NTS,ISC,37.07,-116.04,5.3,0,0,20,150,WR,BILLET,Underground
19760729,1976,76023,Russia,AZGIR KAZAKH,ISC,47.81,48.1,5.9,4.4,0,58,58,PNE,UNKNOWN,Underground
19760804,1976,76024,Russia,SEMI KAZAKH,HFS,49.9,77.7,0,0,0,0.001,20,WR,UNKNOWN,Underground
19760826,1976,76025,United Kingdom,NTS,ISC,37.13,-116.08,5.3,4.2,0,20,150,WR,BANON,Underground
19760828,1976,76026,Russia,SEMI KAZAKH,ISC,49.95,78.98,5.8,0,0,20,150,WR,UNKNOWN,Underground
19760926,1976,76027,China,LOP NOR,DOE,41.5,89,0,0,0,20,200,WR,UNKNOWN,Atmospheric
19760929,1976,76028,Russia,NZ RUSS,ISC,73.41,54.5,5.8,0,0,20,150,WR,UNKNOWN,Underground
19761006,1976,76044,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,GOUDA,Underground
19761017,1976,76029,China,LOP NOR,ISC,41.64,88.21,4.9,0,0,10,20,WR,UNKNOWN,Underground
19761020,1976,76030,Russia,NZ RUSS,ISC,73.4,54.47,5.1,0,0,0,20,WR,UNKNOWN,Underground
19761030,1976,76031,Russia,SEMI KAZAKH,ISC,49.98,78.2,4.9,0,0,0.001,20,WE,UNKNOWN,Underground
19761030,1976,76050,France,MURUROA,SPA,-22,-138,0,0,0,0,5,WR,ULYSSE A,Underground
19761105,1976,76032,Russia,JAKUTS RUSS,ISC,61.52,112.73,5.3,0,0,15,15,PNE,OKA,Underground
19761110,1976,76045,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SPRIT,Underground
19761117,1976,76033,China,LOP NOR,ISC,40.78,89.66,4.6,0,0,2000,8000,WR,UNKNOWN,Atmospheric
19761123,1976,76034,Russia,SEMI KAZAKH,ISC,49.97,79.01,5.8,0,0,20,150,WR,UNKNOWN,Underground
19761123,1976,76035,United States of America,NTS,ISC,37.13,-116.08,0,0,0.317,0,20,WR,CHEVRE,Underground
19761205,1976,76037,France,MURUROA,HFS,-22,-139,0,0,0,0,5,WR,ASTYANAX,Underground
19761207,1976,76036,Russia,SEMI KAZAKH,ISC,49.87,78.89,5.9,0,0,0.001,150,WR,UNKNOWN,Underground
19761207,1976,76051,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19761208,1976,76038,United States of America,NTS,ISC,37.08,-116,4.9,0,0.427,0,20,WR,REDMUD,Underground
19761221,1976,76039,United States of America,NTS,ISC,37.12,-116.07,0,0,0.331,0,20,WR,ASIAGO,Underground
19761221,1976,76046,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SUTTER,Underground
19761228,1976,76040,United States of America,NTS,ISC,37.1,-116.04,5.5,0,0.64,20,150,WR,RUDDER,Underground
19761230,1976,76041,Russia,SEMI KAZAKH,ISC,49.8,78.15,5.2,4.2,0,0.001,20,WR,UNKNOWN,Underground
19770216,1977,77038,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,COVE/OARLOCK,Underground
19770219,1977,77001,France,MURUROA,ISC,-22.14,-138.72,5.2,0,0,0,20,WR,ULYSSE B,Underground
19770308,1977,77039,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,DOFINO/-LAWTON,Underground
19770319,1977,77002,France,MURUROA,ISC,-21.89,-138.96,5.8,0,0,0,150,WR,NESTOR,Underground
19770329,1977,77003,Russia,SEMI KAZAKH,ISC,49.79,78.15,5.4,0,0,20,150,WR,UNKNOWN,Underground
19770329,1977,77046,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0,20,SAM/WR,UNKNOWN,Underground
19770402,1977,77047,France,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,OEDIPE,Underground
19770405,1977,77004,United States of America,NTS,UGS,37.12,-116.062,5.6,5.3,0.69,20,150,WR,MARSILLY,Underground
19770425,1977,77005,Russia,SEMI KAZAKH,ISC,49.85,78.16,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19770427,1977,77006,United States of America,NTS,ISC,37.09,-116.03,5.4,4.2,0.594,20,150,WR,BULKHEAD,Underground
19770525,1977,77007,United States of America,NTS,ISC,37.1,-116.06,5.3,0,0.564,20,150,WR,CREWLINE,Underground
19770529,1977,77008,Russia,SEMI KAZAKH,ISC,49.86,78.84,5.8,0,0,20,150,WR,UNKNOWN,Underground
19770602,1977,77040,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,FOREFOOT,Underground
19770628,1977,77048,France,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,ANDROMAQUE,Underground
19770629,1977,77009,Russia,SEMI KAZAKH,ISC,49.96,78.91,5.3,5.2,0,0.001,20,WR,UNKNOWN,Underground
19770706,1977,77010,France,MURUROA,ISC,-22.4,-139,5.2,0,0,0,20,WR,AJAX,Underground
19770712,1977,77049,France,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,CLYTEMNESTRE,Underground
19770726,1977,77011,Russia,KRASNO RUSS,ISC,69.54,90.51,5,0,0,15,15,PNE,METEORIT,Underground
19770728,1977,77041,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CARNELIAN,Underground
19770730,1977,77012,Russia,SEMI KAZAKH,ISC,49.73,78.09,5.1,0,0,0.001,20,WR,UNKNOWN,Underground
19770804,1977,77013,United States of America,NTS,ISC,37.09,-116.01,5,5.7,0.518,20,150,WR,STRAKE,Underground
19770811,1977,77014,Russia,CHITA RUSS,ISC,50.95,110.78,5.2,0,0,8.5,8.5,PNE,METEORIT,Underground
19770816,1977,77042,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,FLOTOST,Underground
19770816,1977,77043,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,GRUYERE/-G,Underground
19770817,1977,77015,Russia,SEMI KAZAKH,ISC,49.82,78.14,5,0,0,0.001,20,WR,UNKNOWN,Underground
19770819,1977,77016,United States of America,NTS,ISC,37.11,-116.05,5.6,0,0.701,20,150,WR,SCANTLING,Underground
19770819,1977,77044,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SCUPPER,Underground
19770821,1977,77017,Russia,KRASNO RUSS,ISC,64.13,99.62,5,0,0,8.5,8.5,PNE,METEORIT,Underground
19770901,1977,77018,Russia,NZ RUSS,ISC,73.37,54.41,5.7,0,0,0.001,150,WR,UNKNOWN,Underground
19770905,1977,77019,Russia,SEMI KAZAKH,ISC,50.05,78.93,5.8,0,0,0.001,150,FMS/WR,UNKNOWN,Underground
19770910,1977,77020,Russia,IRKUTS RUSS,ISC,57.29,106.23,4.8,0,0,7.6,7.6,PNE,METEORIT,Underground
19770915,1977,77021,United States of America,NTS,ISC,37,-116,4.5,0,0.381,0,20,WR,EBBTIDE,Underground
19770917,1977,77022,China,LOP NOR,DOE,41.5,89,0,0,0,0,20,WR,UNKNOWN,Atmospheric
19770927,1977,77023,United States of America,NTS,ISC,37.1,-116.1,4.8,0,0.53,20,150,WR,COULOMMIERS,Underground
19770930,1977,77024,Russia,AZGIR KAZAKH,ISC,47.85,48.13,5,0,0,10,10,PNE,UNKNOWN,Underground
19771009,1977,77025,Russia,NZ RUSS,ISC,73.47,54,4.5,0,0,0.001,20,WR,UNKNOWN,Underground
19771014,1977,77050,Russia,AZGIR KAZAKH,MTM,48,47,0,0,0,0.1,0.1,PNE,UNKNOWN,Underground
19771026,1977,77026,United States of America,NTS,ISC,37.1,-116.3,4.4,0,0.381,0,20,WR,BOBSTAY,Underground
19771029,1977,77027,Russia,SEMI KAZAKH,ISC,49.78,78.16,5.5,0,0,0.001,20,FMS/WR,UNKNOWN,Underground
19771029,1977,77028,Russia,SEMI KAZAKH,ISC,50.06,78.87,5.6,0,0,20,150,WR,UNKNOWN,Underground
19771030,1977,77051,Russia,AZGIR KAZAKH,MTM,48,47,0,0,0,0.01,0.01,PNE,UNKNOWN,Underground
19771101,1977,77029,United States of America,NTS,ISC,37.19,-116.21,4.7,0,0.385,0,20,WE,HYBLA GOLD,Underground
19771109,1977,77030,United States of America,NTS,ISC,37.07,-116.05,5.7,4,0.701,20,150,WR,SANDREEF,Underground
19771112,1977,77031,France,MURUROA,WTN,-22,-139,5,0,0,0,5,WR,ORESTE,Underground
19771112,1977,77052,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19771117,1977,77032,United States of America,NTS,ISC,37.02,-116.02,4.7,0,0.372,0,20,WR,SEAMOUNT,Underground
19771124,1977,77033,France,MURUROA,ISC,-21.86,-138.94,6,4.5,0,0,150,WR,ENEE,Underground
19771127,1977,77053,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19771130,1977,77034,Russia,SEMI KAZAKH,ISC,49.93,78.89,6,3.5,0,0.001,150,WR,UNKNOWN,Underground
19771214,1977,77035,United States of America,NTS,ISC,37.13,-116.09,5.7,0,0.668,20,150,WR,FARALLONES,Underground
19771214,1977,77045,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RIB,Underground
19771217,1977,77036,France,MURUROA,WTN,-22,-139,4.9,0,0,0,5,WR,LAOCOON,Underground
19771226,1977,77037,Russia,SEMI KAZAKH,ISC,49.85,78.14,4.9,0,0,0.001,20,WR,UNKNOWN,Underground
19771226,1977,77054,Russia,SEMI KAZAKH,MTU,50,78,0,0,0,0,20,WR,UNKNOWN,Underground
19780213,1978,78001,United States of America,NTS,ISC,37.1,-116,3.8,0,0,0,20,WR,CAMPOS,Underground
19780223,1978,78002,United States of America,NTS,ISC,37.12,-116.06,5.6,0,0.658,20,150,WR,REBLOCHON,Underground
19780227,1978,78003,France,MURUROA,WTN,-22,-139,4,0,0,0,5,WR,PLYPHEME,Underground
19780315,1978,78054,China,LOP NOR,HFS,41.5,89,0,0,0,6,20,WR,UNKNOWN,Atmospheric
19780316,1978,78004,United States of America,NTS,ISC,37.01,-116.1,3.9,0,0,0,20,WR,KARAB,Underground
19780319,1978,78005,Russia,SEMI KAZAKH,ISC,49.94,77.79,5.2,0,0,0.001,20,WR,UNKNOWN,Underground
19780322,1978,78006,France,MURUROA,ISC,-22,-138.7,4.8,0,0,0,5,WR,PYLADE,Underground
19780323,1978,78007,United States of America,NTS,ISC,37.1,-116.05,5.6,0,0.64,20,150,WE,ICEBERG,Underground
19780323,1978,78056,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,TOPMAST,Underground
19780325,1978,78059,France,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,HECUBE,Underground
19780326,1978,78008,Russia,SEMI KAZAKH,ISC,49.71,78.06,5.6,0,0,0.001,20,WR,UNKNOWN,Underground
19780411,1978,78009,United Kingdom,NTS,ISC,37.3,-116.33,5.3,0,0.633,20,150,WR,FONDUTTA,Underground
19780411,1978,78010,United States of America,NTS,ISC,37.23,-116.37,5,4.5,0.611,20,150,WR,BACKBEACH,Underground
19780422,1978,78011,Russia,SEMI KAZAKH,ISC,49.72,78.18,5.2,3.6,0,0.001,20,WR,UNKNOWN,Underground
19780425,1978,78057,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,ASCO,Underground
19780510,1978,78060,United States of America,NTS,DOE,37,-116,0,0,0,0,0,WR,TRANSOM,Underground
19780524,1978,78061,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,UNKNOWN,Underground
19780529,1978,78012,Russia,SEMI KAZAKH,ISC,49.89,78.2,4.7,0,0,0.001,20,WE,UNKNOWN,Underground
19780601,1978,78013,United States of America,NTS,UGS,37.034,-116.037,0,0,0,0,20,WR,JACKPOTS,Underground
19780602,1978,78062,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,UNKNOWN,Underground
19780611,1978,78014,Russia,SEMI KAZAKH,ISC,49.88,78.81,5.9,4.4,0,20,150,WR,UNKNOWN,Underground
19780701,1978,78063,France,MURUROA,SPA,-22,-139,0,0,0,0,20,WR,XANTHOS,Underground
19780705,1978,78015,Russia,SEMI KAZAKH,ISC,49.84,78.91,5.8,3.7,0,20,150,WR,UNKNOWN,Underground
19780707,1978,78016,United States of America,NTS,UGS,37.1,-116.01,4,0,0,0,20,WR,SATZ,Underground
19780712,1978,78017,United States of America,NTS,ISC,37.08,-116.04,5.6,4.1,0.564,20,150,WR,LOWBALL,Underground
19780719,1978,78018,France,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ARES,Underground
19780726,1978,78019,France,MURUROA,WTN,-22,-139,4.9,0,0,0,5,WR,IDOMENEE,Underground
19780728,1978,78020,Russia,SEMI KAZAKH,ISC,49.73,78.15,5.7,0,0,0.001,150,WR,UNKNOWN,Underground
19780809,1978,78021,Russia,JAKUTS RUSS,ISC,63.65,125.34,5.6,3.8,0,22,22,PNE,KRATON,Underground
19780810,1978,78022,Russia,NZ RUSS,ISC,73.31,54.7,5.9,4.3,0,0.001,150,FMS/WR,UNKNOWN,Underground
19780824,1978,78023,Russia,JAKUTS RUSS,ISC,65.87,112.56,5.1,3.7,0,22,22,PNE,KRATON,Underground
19780829,1978,78024,Russia,SEMI KAZAKH,ISC,49.82,78.1,5.2,0,0,0,20,SAM/WE,UNKNOWN,Underground
19780829,1978,78025,Russia,SEMI KAZAKH,ISC,49.98,79.02,5.9,4,0,20,150,WR,UNKNOWN,Underground
19780831,1978,78026,United States of America,NTS,ISC,37.27,-116.36,5.6,0,0.681,20,150,WR,PANIR,Underground
19780912,1978,78064,Russia,AZGIR KAZAKH,MTM,48,47,0,0,0,0.08,0.08,PNE,UNKNOWN,Underground
19780913,1978,78027,United States of America,NTS,ISC,37.21,-116.21,4.6,0,0.388,0,20,WE,DIABLOHAWK,Underground
19780915,1978,78028,Russia,SEMI KAZAKH,ISC,49.91,78.94,6,4.4,0,20,150,WR,UNKNOWN,Underground
19780920,1978,78029,Russia,SEMI KAZAKH,ISC,49.89,78.4,4.3,0,0,0.001,20,WE,UNKNOWN,Underground
19780921,1978,78030,Russia,KRASNO RUSS,ISC,66.53,86.26,5.2,0,0,15,15,PNE,KRATON,Underground
19780927,1978,78031,Russia,NZ RUSS,ISC,73.38,54.44,5.6,4.4,0,0,150,SAM/WR,UNKNOWN,Underground
19780927,1978,78032,United States of America,NTS,ISC,37.08,-116.05,5,0,0.442,20,150,WR,DRAUGHTS,Underground
19780927,1978,78033,United States of America,NTS,ISC,37.07,-116.02,5.7,4.1,0.64,20,150,WR,RUMMY,Underground
19780927,1978,78058,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CREMINO,Underground
19781007,1978,78034,Russia,JAKUTS RUSE,ISC,61.53,112.87,5.2,0,0,15,15,PNE,VYATKA,Underground
19781014,1978,78035,China,LOP NOR,ISC,41.42,88.66,4.9,0,0,0,20,WR,UNKNOWN,Underground
19781015,1978,78036,Russia,SEMI KAZAKH,ISC,49.72,78.21,5.2,0,0,0.001,20,WE,UNKNOWN,Underground
19781017,1978,78037,Russia,AZGIR KAZAKH,ISC,47.81,48.09,5.8,4.5,0,0.001,150,PNE,UNKNOWN,Underground
19781017,1978,78038,Russia,TYUMEN RUSS,ISC,63.21,63.26,5.5,3.7,0,22,22,PNE,KRATON,Underground
19781031,1978,78039,Russia,SEMI KAZAKH,ISC,49.76,78.12,5.2,0,0,0.001,20,FMS,UNKNOWN,Underground
19781102,1978,78040,United States of America,NTS,ISC,37.29,-116.3,4.2,0,0.576,0,20,WE,EMMENTHAL,Underground
19781102,1978,78041,France,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,SCHEDIOS,Underground
19781104,1978,78042,Russia,SEMI KAZAKH,ISC,50.03,78.98,5.6,4.2,0,0.001,150,WE,UNKNOWN,Underground
19781114,1978,78065,France,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,APHRODITE,Underground
19781118,1978,78043,United Kingdom,NTS,ISC,37.13,-116.08,5.2,0,0.542,20,150,WE,QUARGEL,Underground
19781129,1978,78044,Russia,SEMI KAZAKH,ISC,49.86,78.05,5.3,0,0,0.001,150,WR,UNKNOWN,Underground
19781129,1978,78045,Russia,SEMI KAZAKH,ISC,49.93,78.77,6,4.3,0,0.001,20,WR,UNKNOWN,Underground
19781130,1978,78046,France,MURUROA,ISC,-21.85,-139,5.8,4,0,0,20,WR,PRIAM,Underground
19781130,1978,78066,Russia,AZGIR KAZAKH,MTM,48,47,0,0,0,0.06,0.06,PNE,UNKNOWN,Underground
19781201,1978,78047,United States of America,NTS,ISC,37.01,-116.04,0,0,0,0,20,WR,CONCENTRATION,Underground
19781214,1978,78048,Russia,SEMI KAZAKH,ISC,49.92,78.2,4.8,0,0,0.001,20,WR,UNKNOWN,Underground
19781214,1978,78049,China,LOP NOR,HFS,41.5,89,0,0,0,0,20,WR,UNKNOWN,Atmospheric
19781216,1978,78050,United States of America,NTS,ISC,37.27,-116.41,5.5,0,0.689,20,150,WR,FARM,Underground
19781217,1978,78055,France,MURUROA,WTN,-22,-139,5.2,0,0,0,20,WR,ETEOCLE,Underground
19781218,1978,78051,Russia,AZGIE KAZAKH,ISC,47.78,48.14,5.9,5.2,0,103,103,PNE,UNKNOWN,Underground
19781219,1978,78052,France,MURUROA,ISC,-21.9,-138.9,4.9,0,0,0,0,WR,EUMEE,Underground
19781220,1978,78053,Russia,SEMI KAZAKH,ISC,49.9,78.22,4.7,0,0,0.001,20,WR,UNKNOWN,Underground
19790110,1979,79001,Russia,AZGIR,HFS,48,47,5,0,0,0.5,0.5,PNE,UNKNOWN,Underground
19790117,1979,79002,Russia,AZGIR,ISC,47.87,48.06,6,4.6,0,0.001,150,PNE,UNKNOWN,Underground
19790124,1979,79003,United States of America,NTS,ISC,37.1,-116.01,4.5,0,0.326,0,20,WR,BACCARAT,Underground
19790201,1979,79004,Russia,SEMI KAZAKH,ISC,50.08,78.88,5.4,0,0,0.001,20,WR,UNKNOWN,Underground
19790208,1979,79005,United States of America,NTS,ISC,37.1,-116.1,5.5,4.1,0.579,20,150,WR,QUINELLA,Underground
19790215,1979,79006,United States of America,NTS,ISC,37.2,-116.1,4.8,0,0.536,20,150,WR,KLOSTER,Underground
19790216,1979,79007,Russia,SEMI KAZAKH,ISC,49.97,77.74,5.4,0,0,0.001,20,WE,UNKNOWN,Underground
19790301,1979,79054,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,PENTHESILEE,Underground
19790309,1979,79008,France,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,PHILOCTETE,Underground
